x1,x2,p1,p2
4.999999998006886,2.9999999426496684,135.9999985438675,4.00000022940133
1.0905168434938162e-09,1.9402168871529568e-08,1.5105335356211787e-15,49.99999979507314
4.916798714626028,2.9999999426496684,132.69963702418468,4.006922683289211
1.1611283346109982,1.167638579830954,10.84639545018463,29.423929718126637
2.6631738869966144,2.669202393931831,56.86854628860829,10.893373762867618
4.9740326350542725,2.999998038993381,134.96395555419633,4.000682148072546
2.620990129897161,2.6521214120585577,55.61334898127126,11.172221825760628
4.685028763554461,2.9999997527495577,123.79797212732021,4.099207868789862
1.9652671830018535,1.9392532993026688,30.49191383776131,18.577773636395104
1.2855100577562888,1.0952407402034243,11.408353550375686,29.04458040799679
4.241984763648025,2.999718173652303,107.9709754254476,4.575714483358619
4.642608244024558,2.999939359340326,122.21378986881614,4.127971433555196
3.8799821876298033,2.999996828442603,96.21697098796092,5.254452586266169
1.7388345957304945,1.668159367689162,23.225205709273347,21.736361793121773
1.8185893485171758,2.1236289549450262,31.268268627284122,18.39488412219901
0.6722668614716029,0.5414958709401053,2.98064204511225,38.60753318716098
1.3468128924722378,1.3080648042138479,14.099753997409792,26.97616153249159
1.7682752184703578,1.5979638360789439,22.7211426786901,22.01789512417951
1.4647846862276648,1.3763676751386162,16.15992861669423,25.62845854051075
1.8769339906839655,1.914969751135461,28.759961412594585,19.27095293495438
2.9537056465588205,2.799140244794373,66.23825262616386,9.031104243009027
2.5058366287069385,2.542053459883916,50.96501201070857,12.262352116768598
2.00302316377787,2.031045309883548,32.54898738172266,17.796562108816488
2.721802644344131,2.9026382296609254,63.334073308191265,9.58910958699725
0.6848043161692074,0.6166357885095807,3.396786588459233,37.83479560032693
0.6856389397200301,0.5613030712669078,3.140647573896282,38.31574178360469
2.099842440681658,1.9692456899532544,33.149067452349485,17.596385556738248
0.756172126283644,0.5904023092921932,3.6814846855435275,37.45462681562751
1.0840747908187556,1.0514655904735588,9.123192160154552,30.925394227115493
4.286425091629926,2.999727561723,109.48722204286095,4.5102789771859735
1.9565986780636284,2.197518605300069,34.62946563056119,17.116193574003326
2.9683226549773227,2.964512331628438,70.3970909937148,8.270922882371092
2.9537056465588205,2.9582430595056937,69.90231618250827,8.356091984981926
1.9830189644665703,1.8905564066926401,30.026270961282627,18.77081402872855
0.6370084859113,0.6341976010677558,3.231945633292413,38.09592553853254
2.4842449106385223,2.597284593840058,51.66944014972926,12.102064992646511
2.6101478995263836,2.536772061217121,52.992338191895016,11.778884940538706
1.7388345957304945,1.8050096161742468,25.126421863162935,20.843163346743324
2.03727946060637,2.194553017496859,35.86628218885261,16.64824576618086
2.608160581947222,2.5633297830145416,53.49264479085059,11.658257548095014
3.2157180007047357,2.9701279512305683,76.65000922695022,7.304042787384516
2.8806651932300373,2.83288773712408,65.29393954654016,9.187955583093865
1.1761136471455538,1.3098391154275366,12.395687277224031,28.2393941935751
0.06530340732419732,0.13602194075162322,0.0910660134959525,48.00951302261578
1.1595338918690874,1.1286864607984282,10.473807892731017,29.7362484465076
0.10389956124988586,0.04805095945127991,0.05241605412842931,48.493598806520446
3.4864546506433247,2.9965812006685995,84.53945969277174,6.3045064100736905
2.1009394542453457,2.1759237878655235,36.594363684015114,16.379958499895086
2.9023248752408914,2.9830804998221976,69.28903579944603,8.468205199230617
0.25160711454373785,0.32354366393645306,0.6719465702498004,44.41647885776054
3.915551352240203,2.9996364788388363,97.31744558884293,5.177483086420342
1.4735323868789563,1.4513047383086777,17.110332554473654,25.029211886742075
4.732284949576136,2.9999997527495577,125.57807744192887,4.071672337225283
3.4561821997316438,2.9963898343843423,83.69418974937477,6.39782709618383
2.8011389743307626,2.777152490201175,62.23582202938154,9.776040862026008
3.2211434823597678,2.9963898343843423,77.41646949420254,7.178784206109537
4.548516630803425,2.9996401054000126,118.74737721047815,4.205276940585164
0.5460660479067934,0.5238258052889158,2.2903264118525017,39.873663071006035
0.030963162267710884,0.03124059752929756,0.007738769406416591,49.37989709438152
2.1307233226277758,2.1236289549450262,36.19912726348341,16.506259040142833
