x1,x2,x3,x4,x5,x6,p1,p2
1.0037653551775527,0.9977058802073754,1.001384039022144,6.828698612354791e-07,1.0000164901852613,0.008870937854381016,-41.81667664406108,4.0058435794447265
4.999284832629871,1.0005202099274317,4.997850324971532,0.00011883982163246937,4.999478864123901,0.021149207579522003,-273.86938523285204,75.96763361498012
0.5815643911799999,1.4288949820199,1.0020315352454783,9.751717255101615e-05,1.0001538808126924,0.011387264094088816,-66.62437437372012,4.384462672954462
0.6628252050365502,1.339079463332727,1.001351102458043,0.0007085748158218697,1.0000050530311682,0.00019179434385701482,-61.13206049198222,4.235185736896357
1.0037653551775527,0.9977058802073754,1.0258039396087908,1.1412706001435785e-07,1.0000164901852613,0.008745301374017276,-41.817345121738356,4.055345095110591
0.8396603610649311,1.1623439965066173,1.000719100329501,1.7487180749970903e-05,1.000002849949129,0.000863554792777747,-50.361230142260865,4.057518251862014
0.4910887904321668,1.5105061361351877,1.0000328649696475,8.871766946130544e-05,1.0000037390752576,0.0010965898240369062,-73.15922046935705,4.522871406954147
0.1607577776004533,1.8489827976764577,1.000146715741958,1.9364279999537295e-05,1.0000168085359882,0.001199677539822648,-100.59295011977125,5.4449089591276
0.4501807859415613,1.5498560999495705,1.0328887599846939,6.231662861922778e-05,1.000007346183726,0.010836701214232344,-76.25170257881224,4.6717079914825606
0.387748910566393,1.6136883020161947,1.0003078052593943,0.00015226309033823107,1.000126942097243,0.003087028153254393,-81.13185814181517,4.75521831220785
0.0528657270408089,1.9543299014312527,1.0035599951261533,0.00018398994986793866,1.0000339387208805,0.006993881663243091,-110.7839234701817,5.829449639368067
0.1228453962657585,1.881712246702398,1.0003036551256559,0.0007833234554512439,1.0002536072535433,0.018962582953468844,-104.10046133307172,5.557406845202853
0.11782397559737201,1.8910934744449095,1.0124412580916082,1.538100260406419e-05,1.000007346183726,0.003453622408341632,-104.57655703938315,5.615180939565541
4.999727317983887,1.0001038740214157,3.1515796536266114,0.0001728496974827073,1.0000929921907473,0.020434160125645334,-246.58680406606186,36.930538903986324
0.0005562125759032787,2.000347245382681,3.135506808941907,0.00015137033165084167,1.0000809099568373,0.002867193100541487,-120.5035649951432,14.83296243057292
0.35406714403790446,1.6598477352971106,1.0016185171336296,5.4061749884638146e-05,1.0000187140522343,0.012575421220824107,-83.84264785044253,4.883893273319314
0.08126911101471501,1.9187967669483788,1.0008699522760356,7.861854788032374e-06,1.000023188079746,0.009766927948793103,-108.04473743629273,5.690268132266251
4.999200958584238,1.0001683277576037,3.0726265734854716,5.166857462580619e-06,1.000176037086186,0.009225697719494285,-246.1755627314085,36.43381818693461
0.0019317654159315186,2.0003860690212703,3.066302937200028,0.00012376039108754586,1.0000002634939396,0.058542621383417315,-120.07553466086615,14.407189640356538
4.674513511100139,0.8931761728230934,1.0005393966746898,0.0001306954778855354,1.0000825812707166,0.0055323849954174165,-196.04957676186308,24.65011511918096
4.753450414902249,0.9181391370196968,1.0028888340057922,6.447383732659847e-05,1.0001094114482947,0.004080120282002775,-206.70714518077375,25.44429182164098
4.999813239505503,1.0001691591206663,4.648008830725661,0.00015066322561449946,1.0006837587253061,0.01499456721766309,-255.2784121216589,48.60404971201644
0.00020148951057128838,2.0001904107113284,3.3888410742452546,2.3843642149597882e-05,1.0004725985017564,0.001970003515807718,-121.68622325293155,16.485954848026534
4.999813236286999,1.0001550221010707,4.699826085930296,0.0003309417847483932,1.0000990668053147,0.015016487335390278,-255.65774194608574,49.08723145181477
4.999828419714867,1.0001514005203047,3.760946538289351,1.628895973125716e-05,1.002719581123701,0.10420011476642381,-249.5966637871074,41.1596101369734
4.999822932157215,1.0001684716562307,2.9118863195085316,3.3110155926530625e-05,4.957176152139396,0.24729649112001012,-261.2873912101116,59.112399221317375
4.99979809357084,1.0001504781934074,3.5398895870454297,5.384613920648408e-05,1.000016073544685,0.01579963285495377,-248.420022469464,39.52938202262326
4.99981323628956,1.0001813642033457,4.032889585003183,3.1637528636014976e-05,1.0002375580783078,0.0016954148497573015,-251.16978981196382,43.263171611926005
4.9998496817574045,1.0001149581489603,1.9341086618216448,3.6114052538147105e-05,4.995429714829956,0.09623018292244687,-258.8129516125378,54.70308137063203
4.999799538001501,1.0001549467490816,4.10510129331505,0.008980306737203448,4.935410999474675,0.29145989496084646,-267.02697380390526,67.29347321609886
4.999319264014075,1.000167985331942,3.2454207026174875,0.0004002265253793038,1.0010400492932314,0.05895805493486704,-246.9362788061275,37.53184203211535
0.0005645493019477595,2.000429379137763,3.317479651496184,2.69112978174155e-05,1.0010978735944416,0.17279034126739068,-121.31405107283653,16.039442712999485
4.234401972142438,0.753607655468751,1.0015102589996576,5.185360338816502e-05,1.0000072537659481,0.01032981999445648,-142.36688565915304,20.50122857440086
4.999822932157215,1.0001684716562307,2.8049501307823275,3.3110155926530625e-05,4.957176152139396,0.24729649112001012,-260.8899268859989,58.501062519752224
0.22051248879600144,1.7935110977687934,1.0002036045205005,0.00046230341635173484,1.0000042527210278,0.01843713455754426,-95.2033345578862,5.266063713145913
4.897539783232,0.9664348673399891,1.0084242939961483,7.93965859572149e-05,1.0001454581973854,0.0028016264144631077,-226.96111259225776,26.93711063083948
4.999303383191592,1.000204154542291,4.094492999509946,0.0019267739535666745,4.99621617120735,0.029950521411251714,-267.4253314750722,67.72139236661502
0.00035563921587906234,2.000248511165715,2.9707234742456254,3.817698948428744e-06,1.0000234883209285,0.006020246717132049,-119.84815977306864,13.826275413912581
4.999158767214137,1.0000878849690131,2.961219437183246,5.449556827173251e-05,4.995371835723949,0.13684331840443578,-261.68259883662637,59.733050586533395
0.07957622013763116,1.9281802387772085,1.0026991013986553,3.623873699655294e-05,1.0000161035335529,0.0013051430238047203,-108.20556281144874,5.729650808005984
0.0005645493019477595,2.000429379137763,3.229205940694934,2.5957810250167916e-05,1.0011171064820976,0.006833073879198313,-120.91270593421783,15.431771179516396
4.218034561944024,0.7956045315824013,1.0005539806136694,1.3384935001474329e-05,1.0002283371431264,0.014351930599879346,-140.44239467353185,20.426573109065828
4.999817372616671,1.000169039584245,3.436641264702545,0.0001297569712204552,1.0007097738638986,0.05131240153711246,-247.9084517934228,38.813068080413764
0.34289803251459344,1.6598477352971106,1.0273636743048304,5.4061749884638146e-05,1.0000187140522343,0.012575421220824107,-84.76569310922791,4.928345256950687
0.387748910566393,1.6136883020161947,1.0110603988183828,0.00013520960490254593,1.0002107293383706,0.0022073408086685574,-81.13211683076675,4.7770086774868
0.03459058456535036,1.965807466726219,1.000719972492633,0.00011670939860414693,1.0000204212608161,0.0004492254098711901,-112.57109024352062,5.867077026485997
0.7079973526131549,1.2922469477027438,1.0051212886400904,1.3909811793434468e-05,1.000148608893379,0.025409039489495227,-58.232600375782575,4.182374089384433
4.999234776161928,1.00011799451818,2.0628409824478906,8.113579383911584e-06,4.996214587140223,0.10017505920525177,-258.9842921602375,55.220092512317805
0.00039179343909695463,2.0003492708407475,3.4637015423400395,0.0018462085711064787,1.0001812328171935,0.0022246803269779653,-122.01588367812417,16.998996589432345
4.662316556015757,0.8903035449782919,1.0037219659825396,3.965107748382353e-05,1.000038055276513,0.019142204506527965,-194.42935898060904,24.5377363932622
4.99981323628956,1.0001813642033457,4.330041061685824,4.6280914435943386e-05,1.0002375580783078,0.0039021668577555488,-253.0604269037113,45.74824115659981
0.27128706268433245,1.7296527011745475,1.0339728549218412,5.696716743982734e-06,1.0000050421045983,0.010836977190484168,-90.78540673424176,5.134522526117223
4.999332613719591,1.00006858185444,3.8966924218967787,2.179651329741791e-05,4.953606752263402,0.27647816819671994,-265.92142500103006,65.79233561591457
4.999796427803022,1.0001549467490816,4.222664321302675,0.0009488821166285166,4.935410999474675,0.28604780455097994,-267.83459024303244,68.26927418798242
0.4632650395134279,1.5371081833031814,1.0019719581997057,6.859641752787896e-05,1.0000098357800742,0.008825729136371451,-75.25258242558768,4.581361438888686
0.7274031500616543,1.2743270748815876,1.0026991013986553,5.167402700085359e-05,1.0000161035335529,0.0002876112689047111,-57.013763651936806,4.1584626171584285
0.0010259627161789374,2.0003858010681115,2.506256395845437,1.5109875770894085e-05,1.0000354174107993,0.006438880256825014,-118.16611764471376,11.282977822913825
4.999302294788718,1.0005291232157327,2.597216190477803,5.258446111162042e-06,4.9904264015111846,0.23802538203969892,-260.3688587791223,57.70062565258528
4.999750048279429,1.0001663689766742,3.129194361623197,3.0678753585813536e-05,4.997205035533124,0.02231101928548125,-262.4730473901081,60.762246613396904
4.999213222440058,1.0001691351341306,4.780125958427229,6.731117199959322e-05,4.993301889630257,0.11892945755629215,-272.116934358275,73.78928330211482
4.999750716619496,1.0001862953334424,4.597802334419784,2.494066816228596e-05,1.0004446199743156,0.02919754071810693,-254.90621880103868,48.13940809474759
4.999813236286999,1.0001533174677137,4.152403257226074,6.401145604270709e-05,1.0000979811272293,0.020245785859497902,-251.90881392185685,44.24149773461134
4.999718100474762,1.0001157306239041,1.73748100274906,8.99527587895868e-06,4.996716903699329,0.050212416584908846,-258.4750378856493,53.98595389634505
4.999813236286999,1.0001550221010707,4.932913270112959,0.0003309417847483932,1.0000990668053147,0.015016487335390278,-257.43683567018604,51.33249954428042
4.999813235556942,1.000153937166058,3.623366850719807,0.0007041499741902695,1.0001045894606457,0.004409457021594793,-248.84809929535785,40.12745675237297
4.999750601853284,1.0001863561247804,1.216618838734662,0.00048826181932603083,1.000290992225238,0.0075674500228713705,-242.0052371052738,28.478679800300927
0.00039179343909695463,2.0003492708407475,1.7191045856539073,4.33971701541281e-05,1.000331212998967,0.0022246803269779653,-116.47758895496554,7.957385422057358
4.73835873024384,0.9181391370196968,1.0028888340057922,6.447383732659847e-05,1.0001094114482947,0.004080120282002775,-204.63512888520594,25.301044431184632
4.999821403459498,1.0001435865588133,3.4980378154801604,0.0018712421085664078,1.0006865398670906,0.011636430042293401,-248.1981511274266,39.23628227787797
0.23994824299973835,1.7602910153878875,1.000512104444128,9.70671683417495e-06,1.0003741563130832,0.004345313217369279,-93.50193782889991,5.15799142377349
