x1,x2,x3,x4,x5,x6,p1,p2
4.911763138824993,0.9761314100495087,1.007147988175843,0.0025541701423936994,1.0059876826099425,0.10455436904937354,-228.98708141371057,27.115546089127186
4.910903873343389,0.9744883197458628,1.007147988175843,0.005274577981902964,1.0059876826099425,0.10455436904937354,-228.8436263458719,27.103922063449982
4.059325302398625,0.7699786948290427,1.0071360028946525,0.005688532255853483,1.0014085782416808,0.007548830025889297,-123.48804694663652,19.08822051432095
4.1380035393997385,0.7228627880512876,1.028898402828185,0.0005129429244688562,1.0040185669347779,0.19450403129060742,-131.90430580657028,19.75012118982494
4.087781594368857,0.7106576989157707,1.0067754464556806,0.0016231394025060233,1.0001192713429858,0.13149826962220124,-126.62026665426114,19.246122514281865
4.335548510131326,0.8892945533229429,1.0080675315493621,0.00041844539713808407,1.0004774868919917,0.13926272837114112,-153.60005559367295,21.624375318823475
0.11888886838915202,1.9074639176881614,1.0217565914166649,0.014508538570641327,1.002067802052422,0.01069217263425648,-104.35765997748746,5.701004392569793
4.61206579361661,0.9166218617127709,1.01242807033317,0.008651009029706953,1.0027787586662258,0.11124629026629676,-187.67692989121946,24.15437293550416
4.882224342550589,0.9785385814901149,1.0178534133247596,0.004083072092314,1.0026967651909637,0.018593389643409036,-224.6914905609326,26.835441046015642
4.053454574750373,0.7699786948290427,1.0071360028946525,0.005290430349155974,1.0014085782416808,0.007548830025889297,-122.88760212774535,19.040588222446047
0.12991581954167913,1.8717780311499725,1.030969584860829,0.021541967444233645,1.00019489147725,0.24876114124925985,-103.27589939328413,5.646065385665153
4.116985737502715,0.7699168308091292,1.0071576321963218,0.0008558423935242088,1.0005429055641593,0.09146684708707489,-129.5470254426376,19.566163007712266
4.75019873695214,0.9614503772206359,1.029205659262765,0.0018444088908917394,1.0036513162445215,0.05779879791957085,-206.1545270706642,25.55869922494238
4.5939044558366176,0.946335399217066,1.0238102578537687,0.0004936136101109569,1.0030471559980079,0.06664891245900187,-185.3153447894818,24.058242199595508
4.666397373385425,0.9228830498852362,1.0236098189078426,0.0009976779261897592,1.0002523477960747,0.03593569261830601,-194.89463180332183,24.676551760105173
4.980179740309057,1.0000285244856892,1.0367025396302636,0.0013957472794212111,1.0016651594173087,0.07283126003069984,-239.02691088460256,27.88563888338428
4.517680884864198,0.8526030849440722,1.0152516672183698,0.004888641779195853,1.003138708881766,0.04255254497723718,-175.74560286037544,23.175230432872656
4.087781594368857,0.7116135023211436,1.0067754464556806,8.622958783847555e-05,1.0004786230373595,0.14141826196669616,-126.63009571852287,19.250905546940547
4.1380035393997385,0.7228627880512876,1.028898402828185,0.0005129429244688562,1.0004224869246106,0.19450403129060742,-131.90428983618528,19.7429130594196
4.272802292092884,0.7699786948290427,1.0071360028946525,0.005688532255853483,1.0014085782416808,0.014471564655999414,-146.60828589272353,20.867090472290297
4.666397373385425,0.9228830498852362,1.0236098189078426,0.0009976779261897592,1.001513031120123,0.03593569261830601,-194.89463402890559,24.67907535233703
4.517680884864198,0.8526030849440722,1.0152516672183698,0.0050081427104919155,1.0031426849140754,0.039369940074311494,-175.74464806057506,23.17497886568468
4.367511551085097,0.8763222809592311,1.0093550750909415,0.0004342968900865572,1.000739047335623,0.11983753408244695,-157.38703910641675,21.877735420630138
4.944749994567455,1.0055679877512829,1.0152794726614336,0.0017860365842700156,1.0077909033184267,0.13872248388408248,-233.7637173473225,27.527401516645707
4.619231919305429,0.915750177194468,1.0131261274464933,0.004597093854008679,1.002171990600111,0.07801239918378897,-188.64841525116864,24.21278222791825
4.08738906139606,0.7118884494075363,1.0066370030632783,0.0018515731488042838,1.0001192713429858,0.13440093562286473,-126.57429361483581,19.2451581562873
4.172247298779507,0.7764540764843957,1.0481715534666458,0.004994086589700356,1.0023430005200034,0.08904324122660084,-135.4259210397214,20.121837190959262
4.980372632735423,1.0000285244856892,1.0368270889475195,0.0013957472794212111,1.0016253862139508,0.07283126003069984,-239.055663547035,27.887738777916756
4.989835027816835,0.9999724177773472,2.0281926941252815,0.0007291864483435564,1.0109081329749077,0.4371961615123284,-241.52935874796222,31.225040314315287
4.934260912399586,0.9805290573134656,1.0058426888561471,0.0007457481098825315,1.0193420701289353,0.34579217448996175,-232.28094137783458,27.478718538609275
0.569936666118343,1.4695547032213836,1.0613572096904542,0.004127446063271649,1.0108382951967407,0.15181540107398855,-67.37928032882114,4.655756966558602
4.855589233378237,1.0012819419624024,1.0288874150573157,0.015053156560078395,1.0067512526189542,0.05732591389541012,-220.73786591129547,26.654982586038177
4.876779666004161,0.9785440918214219,1.0178534133247596,0.009436028643677796,1.0026967651909637,0.018593389643409036,-223.86483016712523,26.782389577106553
4.954710286328637,0.9926750695781029,1.0382610530268153,0.010669723157384119,1.0011096494091367,0.02424318931551215,-235.18874661608956,27.61546593480557
