x1,x2,p1,p2
0.5023153368551396,0.8253750395576755,0.5023153368551396,0.8253750395576755
0.7830336926970997,0.5394791719057486,0.7830336926970997,0.5394791719057486
0.9321232140108389,0.181423716960579,0.9321232140108389,0.181423716960579
0.5227528191902134,0.7935021826334517,0.5227528191902134,0.7935021826334517
0.7156695543834446,0.761277591212973,0.7156695543834446,0.761277591212973
0.46062899899950616,0.9062777695906242,0.46062899899950616,0.9062777695906242
0.930722864374132,0.184596778488328,0.930722864374132,0.184596778488328
0.12374653661305479,0.971232062799598,0.12374653661305479,0.971232062799598
0.9492894684166506,0.1475240595080491,0.9492894684166506,0.1475240595080491
0.5581852905280381,0.778340827708777,0.5581852905280381,0.778340827708777
0.07869072230963453,1.013663067505276,0.07869072230963453,1.013663067505276
1.0088070696687879,0.0839131815554568,1.0088070696687879,0.0839131815554568
0.056158703369364404,1.030547348644427,0.056158703369364404,1.030547348644427
0.9943009882642782,0.10094838480356617,0.9943009882642782,0.10094838480356617
0.46428850703080515,0.9050780258175697,0.46428850703080515,0.9050780258175697
0.5745423179303899,0.7744168909529726,0.5745423179303899,0.7744168909529726
0.8096417982715548,0.5070504403870895,0.8096417982715548,0.5070504403870895
0.866365231106977,0.47830132873933306,0.866365231106977,0.47830132873933306
0.5250264029537346,0.7923324582195996,0.5250264029537346,0.7923324582195996
0.08625561862984585,1.0114987505476034,0.08625561862984585,1.0114987505476034
0.7701197510069482,0.6806900678711348,0.7701197510069482,0.6806900678711348
1.0128095916384565,0.07928733419543575,1.0128095916384565,0.07928733419543575
0.06149340347828042,1.0281390037225913,0.06149340347828042,1.0281390037225913
0.474536158410986,0.8746238917990954,0.474536158410986,0.8746238917990954
0.5022908962514048,0.8263819483980115,0.5022908962514048,0.8263819483980115
0.9485571074285664,0.14837098627837786,0.9485571074285664,0.14837098627837786
0.9134890590743769,0.45675319818743026,0.9134890590743769,0.45675319818743026
0.7746654750954244,0.5729231509849668,0.7746654750954244,0.5729231509849668
0.7746374159021476,0.5740507635704842,0.7746374159021476,0.5740507635704842
0.10597954190390647,0.9882294983994421,0.10597954190390647,0.9882294983994421
0.12169583037148929,0.9738046074499233,0.12169583037148929,0.9738046074499233
0.8836627456832795,0.47308156837355764,0.8836627456832795,0.47308156837355764
